OTTERNO,DATE,YEAR,SITE,LAT,LONG,AGECLASS,AGE,SEX,WEIGHT,LENGTH,TG,SN,NC,TGPOS,SNPOS,NCPOS,NLCDV0,NLCDV11,NLCDV12,NLCDV21,NLCDV22,NLCDV23,NLCDV24,NLCDV31,NLCDV41,NLCDV42,NLCDV43,NLCDV51,NLCDV52,NLCDV90,NLCDV95,PD,HD,RD,NLCDV71,NLCDV81,NLCDV82,NLCDVSUM,imp5,imp50,imp,NLCDV72,LCIV0,LCIV1,LCIV5,LCIV6,LCIV8,LCIV10,LCIV12,LCIV13,LCIV14,LCIV15,LCIV16,LCIV17,LCIV18,LCIV19,CapID,REGION,ATOS_min,ATOS,ATOS_max,ATOS_dist,Long_move,Found,Diet.Name,Grp_6,N_bouts,N_dives,success_rt,urchin,abalone,mussel,clam,snail,crab_other,kelp_crab,cancer_crab,sand_crab,star,worm,chiton,sand_dollar,octopus,squid,misc_rocky,lobster,fishegg
764,36488,1999,MONT,NA,NA,A,4.810403833,F,21.77,0,80,80,NA,0,0,0,0,0.004027784,NA,0.053458204,0.011450111,0.005680196,0.00093099,0.009597758,1.05E-04,0.26826689,0.099461359,NA,0.288063948,0.005865939,0.003217874,40.14468224,18.41221643,1.944267035,0.19862658,0.006674952,0.044571976,NA,0.035634207,0.006333163,1.079509615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764x36488,MBA,420,420,420,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,36808,2000,MONT,NA,NA,A,0,F,19.8,114.5,80,640,NA,0,1,0,0,0.005165226,NA,0.0630958,0.01684839,0.013505682,0.002881374,0.014722464,7.75E-05,0.105996096,0.109675284,NA,0.281599353,0.006841281,0.004812127,69.86435167,25.28632206,2.250178042,0.280553698,0.01219671,0.082028997,NA,0.055364881,0.015849703,1.999156524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766x36808,MBA,374,378,384,10,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,38742,2006,MONT,NA,NA,A,6.614647502,M,32.6,127.5,40,640,NA,0,1,0,0,0.00516735,NA,0.06313231,0.0168837,0.013579378,0.002903433,0.014727521,7.77E-05,0.105810998,0.10968652,NA,0.281581864,0.006843782,0.004813733,70.14955253,25.37279543,2.252167046,0.280551408,0.012196952,0.082043356,NA,0.055519779,0.015943348,2.007427354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767x38742,MBA,374,377.8333333,381,7,0,1,Clam,4,30,946,0.91496063,6.39E-06,1.35E-06,0.000805386,0.776518807,0.014380441,0.029965713,0.019450516,0.095852205,0,1.27E-06,0.037016884,0,0.000269807,0,0,0.02573123,0,0
768,36516,1999,MONT,NA,NA,A,0,F,21.2,0,640,80,NA,1,0,0,0,0.001476767,NA,0.04309539,0.009604744,0.002624517,0.00019098,0.001192869,1.33E-04,0.416546096,0.081295009,NA,0.290068872,0.004469295,0.001112416,31.17075506,19.25602189,1.605728637,0.143326185,0.000490432,0.004373777,NA,0.028156738,0.002612901,0.71142695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768x36516,MBA,430,430,430,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,36530,2000,MONT,NA,NA,A,0,F,18.9,0,640,80,NA,1,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770x36530,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,36530,2000,MONT,NA,NA,P,0,M,8.2,0,80,80,NA,0,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771x36530,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,36531,2000,MONT,NA,NA,A,0,F,17.8,0,80,80,NA,0,0,0,0,0.004637533,NA,0.055920145,0.012170455,0.00693356,0.001217199,0.012299673,9.68E-05,0.218779273,0.102335332,NA,0.288612509,0.006363262,0.003843348,44.46355314,18.77445465,2.02387834,0.220584326,0.008621632,0.057584909,NA,0.038233275,0.007834779,1.218896363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772x36531,MBA,412,412,412,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,36531,2000,MONT,NA,NA,P,0,F,7.9,0,80,80,NA,0,0,0,0,0.003367282,NA,0.055346135,0.011241623,0.002724423,0.000350519,0.001032776,1.20E-04,0.424930098,0.105633994,NA,0.278301897,0.004132461,0.001556202,33.39572382,20.6912361,2.019568165,0.107780742,0.000677974,0.00280412,NA,0.035044461,0.002900944,0.863590143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773x36531,MBA,439,439,439,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,37900,2003,MONT,NA,NA,A,10.67488022,F,21.5,118,20480,1280,40,1,1,0,0,0.00514636,NA,0.062693144,0.016474114,0.01267476,0.002646278,0.014634342,7.55E-05,0.10791466,0.109465569,NA,0.282206894,0.006815204,0.004792882,66.75538984,24.42076607,2.228656234,0.280559825,0.012173649,0.081726769,NA,0.053690256,0.014808458,1.908217712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774x37900,MBA,377,380.6666667,384,7,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,36579,2000,MONT,NA,NA,P,0,F,7.3,82,80,80,NA,0,0,0,0,0.00517815,NA,0.063379023,0.017109212,0.014017894,0.003033375,0.014744953,7.87E-05,0.104930389,0.109739573,NA,0.281436636,0.006855571,0.004820696,71.90171828,25.93292658,2.264900733,0.280417941,0.012189755,0.082068109,NA,0.056474825,0.016499053,2.057237981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775x36579,MBA,377,377,377,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,36614,2000,MONT,NA,NA,A,0,F,17.4,115.5,1280,640,NA,1,1,0,0,0.00517815,NA,0.063379023,0.017109212,0.014017894,0.003033375,0.014744953,7.87E-05,0.104930389,0.109739573,NA,0.281436636,0.006855571,0.004820696,71.90171828,25.93292658,2.264900733,0.280417941,0.012189755,0.082068109,NA,0.056474825,0.016499053,2.057237981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776x36614,MBA,377,377,377,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,36614,2000,MONT,NA,NA,P,0.156057495,M,5.4,0,80,320,NA,0,1,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777x36614,MBA,384,384,384,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,37174,2001,MONT,NA,NA,A,12.68720055,M,28.2,129,2560,1280,40,1,1,0,0,0.005406507,NA,0.058947611,0.013645586,0.009958732,0.001886161,0.017128921,7.07E-05,0.081383531,0.108623949,NA,0.287859702,0.007299117,0.005134891,51.92279612,17.32820691,2.092851096,0.297795243,0.013602469,0.091256892,NA,0.044075286,0.011424474,1.533457169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778x37174,MBA,307,353.6666667,377,70,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,41099,2012,MONT,NA,NA,AA,12.02190281,F,20.7,117.9,320,2560,40,1,1,0,0,0.005105441,NA,0.063102215,0.016649049,0.012480497,0.002561827,0.01443567,7.69E-05,0.112739179,0.109019684,NA,0.281287277,0.006751835,0.004742745,67.0320695,25.03476053,2.240720963,0.278295697,0.012034747,0.080717189,NA,0.053819814,0.014531723,1.896104244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779x41099,MBA,374,382.8333333,390,16,0,1,Clam,4,23,538,0.836512262,0.004628276,0,0,0.07871071,0,0.091344424,0.006553407,0.076658843,0.561917341,0,0.056159659,0,0.124027339,0,0,0,0,0
780,37165,2001,MONT,NA,NA,A,8.66255989,M,29,128,40,40,40,0,0,0,0,0.005043538,NA,0.067539603,0.019174063,0.013825069,0.002759017,0.014005956,7.53E-05,0.120227271,0.10719181,NA,0.276678394,0.006605795,0.004635496,78.97928438,31.94895675,2.389860858,0.272396341,0.011668625,0.078173765,NA,0.060389785,0.016008818,2.113217792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780x37165,MBA,386,386.5,387,1,0,1,Snail,2,14,685,0.914821124,0.168622748,1.59E-06,1.76E-05,0.010642773,0.376892586,0.044187623,0.364556174,0.034931649,1.89E-06,2.04E-06,0,0,1.29E-05,0.00E+00,0,0.000130398,0,0
782,38083,2004,MONT,NA,NA,A,11.17590691,F,17.35,114.5,5120,2560,160,1,1,0,0,0.005047407,NA,0.067052474,0.018890979,0.013647135,0.002727898,0.014036336,7.54E-05,0.119749951,0.107378173,NA,0.277163676,0.006617676,0.004643576,77.58344108,31.18364369,2.373178634,0.272897534,0.011697987,0.078373801,NA,0.059625441,0.015807646,2.086360624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782x38083,MBA,381,386.3333333,389,8,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,38602,2005,MONT,NA,NA,A,9.59890486,F,21.9,116,40,40,NA,0,0,0,0,0.005018993,NA,0.071422168,0.021439252,0.015294147,0.003022617,0.013802075,7.42E-05,0.123259747,0.10573429,NA,0.272852395,0.006519914,0.004579424,90.23962419,38.05156971,2.523285274,0.268754851,0.011460714,0.076765229,NA,0.066549764,0.017677368,2.33225773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783x38602,MBA,386,387.3333333,389,3,0,1,Crab,3,24,1172,0.5382263,0.189075001,1.90E-02,7.44E-03,0.048594573,0.002070005,0.137256773,0.081412667,0.489490855,0.00E+00,4.70E-03,0.011442824,0.000967722,6.46E-06,4.19E-05,0,0.008472847,0,0
784,37783,2003,MONT,NA,NA,A,7.356605065,F,22.35,117,40,2560,40,0,1,0,0,0.005030179,NA,0.069487009,0.020308818,0.014553726,0.002888731,0.013897286,7.47E-05,0.121877472,0.106456143,NA,0.274752454,0.006561255,0.004605975,84.6056321,35.00963407,2.45671062,0.270510274,0.011559939,0.077436025,NA,0.063468654,0.016835238,2.222283198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784x37783,MBA,386,387,389,3,0,1,Crab,3,8,238,0.701492537,0.133363509,8.12E-05,0.074981431,0,0,0.059317597,0.727492035,3.97E-05,0,1.55E-05,6.07E-07,0,0,0.000157716,0,0.004550635,0,0
785,37176,2001,MONT,NA,NA,A,6.694045175,F,19.77,119,40,40,40,0,0,0,0,0.005184833,NA,0.063588351,0.017291923,0.0143504,0.003130936,0.014747672,7.95E-05,0.10444285,0.109769846,NA,0.281294401,0.006861999,0.004823862,73.27207523,26.39238681,2.275234981,0.280219085,0.012177199,0.082037157,NA,0.057224661,0.016919304,2.095466184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785x37176,MBA,374,376.5,379,5,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,37613,2002,MONT,NA,NA,A,7.890485969,M,25.35,128.5,40,40,40,0,0,0,0,0.005201479,NA,0.06433669,0.0179225,0.01543338,0.003445964,0.014719974,8.19E-05,0.103464814,0.109841613,NA,0.280729257,0.006874439,0.004827037,77.86082624,27.99423266,2.310922443,0.279241908,0.012112036,0.081766973,NA,0.059746309,0.018284914,2.221397809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786x37613,MBA,368,375.3333333,379,11,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,37887,2003,MONT,NA,NA,A,6.639288159,F,17,111.5,160,40,40,0,0,0,0,0.004809116,NA,0.124848877,0.05276213,0.036434791,0.006930036,0.011787342,5.98E-05,0.149059112,0.086235839,NA,0.221027642,0.005515577,0.003980274,247.5742866,121.9982661,4.367079647,0.226120546,0.009151792,0.061277168,NA,0.152508449,0.041818838,5.436038469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823x37887,MBA,389,389,389,0,0,1,Mussel,1,16,592,0.804295943,0.290636468,0.00E+00,0.28710618,0.001759033,0.003336171,0.023486059,0.188596953,0.200385639,0.00E+00,4.68E-03,1.60E-05,0,0,0.00E+00,0,0.00E+00,0,0
824,37888,2003,MONT,NA,NA,A,5.642710472,F,19.25,120.5,10240,40,40,1,0,0,0,0.005121175,NA,0.062749902,0.016478994,0.012519066,0.002592348,0.014526181,7.74E-05,0.110938306,0.109227594,NA,0.281733836,0.006778892,0.004764035,66.50075413,24.53258135,2.230487744,0.27921895,0.012097397,0.081175937,NA,0.053515388,0.014602234,1.893570965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824x37888,MBA,380,381.6666667,384,4,0,1,Crab,3,29,1008,0.660183066,0.132759002,0.020892701,0.011498642,0.119322279,0.001047292,0.092690088,0.051848782,0.48815948,0,0.068165977,1.10E-03,0.001077629,1.16E-06,8.27E-03,0,0.003169574,0,0
825,37510,2002,MONT,NA,NA,A,11.60848734,M,29.75,129,40,160,40,0,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825x37510,MBA,384,384,384,0,0,1,Clam,4,7,145,0.87826087,0.162645174,7.83E-06,0.000740543,0.015247337,0.000327834,0,0,0.044234122,5.53E-05,4.23E-06,7.76E-01,0,0.000467462,2.93E-05,0,3.72E-07,0,0
826,37165,2001,MONT,NA,NA,A,5.664613279,F,17.7,110.5,160,40,40,0,0,0,0,0.004809116,NA,0.124848877,0.05276213,0.036434791,0.006930036,0.011787342,5.98E-05,0.149059112,0.086235839,NA,0.221027642,0.005515577,0.003980274,247.5742866,121.9982661,4.367079647,0.226120546,0.009151792,0.061277168,NA,0.152508449,0.041818838,5.436038469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826x37165,MBA,389,389,389,0,0,1,Urchin,5,10,361,0.90747331,0.483789847,0,0.254359876,0.00751985,0.012847026,0.055679444,0.035724045,0.059373764,0.000937042,0.051907833,4.91E-05,0,3.30E-03,9.65E-05,0,0.034416037,0,0
827,37166,2001,MONT,NA,NA,SA,3.665982204,F,19.4,111.5,40,40,40,0,0,0,0,0.00492591,NA,0.062068604,0.01588455,0.010957234,0.002153535,0.013337026,7.77E-05,0.135442014,0.108534905,NA,0.281196369,0.006524404,0.004501976,61.30631653,23.64929,2.197130575,0.267896535,0.011251737,0.075247533,NA,0.05080143,0.012646844,1.729858368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827x37166,MBA,396,396,396,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,37511,2002,MONT,NA,NA,A,5.609856263,F,20.9,117.5,5120,320,40,1,1,0,0,0.005129888,NA,0.062635898,0.016436941,0.012590943,0.002621302,0.014572369,7.77E-05,0.109972149,0.10931987,NA,0.281906243,0.006792827,0.004774933,66.50231509,24.39306002,2.227860946,0.279643093,0.012126869,0.081399,NA,0.053508426,0.014702017,1.898817821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828x37511,MBA,371,381,386,15,0,1,Crab,3,17,479,0.811428571,0.349233138,0,0.001546202,0.033610527,0.064207068,0.046797514,0.040421002,0.437921941,0,0.001407714,1.10E-03,0,0.002147158,1.97E-02,0,0.001908051,0,0
829,37900,2003,MONT,NA,NA,A,8.676249144,F,16.45,121,10240,640,40,1,1,0,0,0.005047407,NA,0.067052474,0.018890979,0.013647135,0.002727898,0.014036336,7.54E-05,0.119749951,0.107378173,NA,0.277163676,0.006617676,0.004643576,77.58344108,31.18364369,2.373178634,0.272897534,0.011697987,0.078373801,NA,0.059625441,0.015807646,2.086360624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829x37900,MBA,384,386.3333333,389,5,0,1,Snail,2,17,596,0.956777996,0.008482588,0,0.050232486,0.006543652,0.684835287,0.01002497,0.191699548,0.03567202,0,0.012355486,1.08E-07,0,0.000139091,1.48E-05,0,0,0,0
830,37532,2002,MONT,NA,NA,A,0,M,30.9,131.5,40,40,40,0,0,0,0,0.004774049,NA,0.059676882,0.014677972,0.009793386,0.001905439,0.012610237,8.06E-05,0.154395686,0.10904105,NA,0.281002788,0.006363964,0.004332882,54.92383101,21.04287676,2.120449696,0.259322024,0.01073531,0.071287708,NA,0.047147075,0.011279158,1.5789944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830x37532,MBA,391,401.5,412,21,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,37166,2001,MONT,NA,NA,SA,3.665982204,F,17.15,112.5,40,40,40,0,0,0,0,0.004976977,NA,0.069659351,0.020365782,0.014310513,0.00280895,0.013560003,7.48E-05,0.128644191,0.106161201,NA,0.27426788,0.006486611,0.00453138,84.36327682,35.34976671,2.460482492,0.267122553,0.011312805,0.075716979,NA,0.063372397,0.016517502,2.202722709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831x37166,MBA,391,391,391,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,37166,2001,MONT,NA,NA,P,0.254620123,M,12.2,0,40,40,40,0,0,0,0,0.005054548,NA,0.066242473,0.018421371,0.01335738,0.002678034,0.0140911,7.56E-05,0.118870349,0.107691241,NA,0.277975398,0.006638425,0.004657938,75.27888381,29.91169693,2.345496926,0.273769557,0.011749666,0.078726884,NA,0.058362796,0.015480972,2.042303784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832x37166,MBA,386,386,386,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,38593,2005,MONT,NA,NA,A,6.57357974,F,NA,107.5,40,2560,40,0,1,0,0,0.004947851,NA,0.087835642,0.031055137,0.021744303,0.004209649,0.01314151,6.98E-05,0.13202372,0.099715118,NA,0.256889129,0.006202182,0.004386269,138.462966,63.84571882,3.08937434,0.255257583,0.010721899,0.071800259,NA,0.092901595,0.025037204,3.281499684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833x38593,MBA,380,388.3333333,396,16,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,37624,2003,MONT,NA,NA,A,4.919917864,F,18.25,115,40,2560,40,0,1,0,0,0.005093618,NA,0.063514557,0.016869004,0.012533101,0.002557337,0.014362453,7.67E-05,0.114130261,0.108817679,NA,0.280814732,0.006729605,0.004725372,67.93724372,25.65740816,2.25380425,0.277468661,0.011980106,0.080326858,NA,0.05432453,0.014575682,1.909007285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834x37624,MBA,381,383.6666667,386,5,0,1,Urchin,5,5,204,0.912162162,0.596859434,0,0.254035302,0.019735923,0.008686807,0.029800118,0.014836729,0.042828998,0,0,0,0,0,0.033216689,0,0,0,0
835,40527,2010,MONT,NA,NA,AA,11.86858316,F,22.4,117,40,320,40,0,1,0,0,0.005116754,NA,0.062828855,0.016514039,0.012496292,0.002580978,0.014501611,7.73E-05,0.111437682,0.109175055,NA,0.281626892,0.006771547,0.00475826,66.57865841,24.63980447,2.232619153,0.278979698,0.012080978,0.081054104,NA,0.053561951,0.014568131,1.892697844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835x40527,MBA,380,382,384,4,0,1,Clam,4,21,418,0.649180328,0.004208506,0.024357124,0,0.263659326,0.040529191,0.087695798,0.166766568,0.235988981,0,0,0.150042597,0,0.023198579,0,0,0.003553328,0,0
852,39541,2008,MONT,NA,NA,A,6.299794661,F,19.6,114,40,40,NA,0,0,0,0,0.005030179,NA,0.069487009,0.020308818,0.014553726,0.002888731,0.013897286,7.47E-05,0.121877472,0.106456143,NA,0.274752454,0.006561255,0.004605975,84.6056321,35.00963407,2.45671062,0.270510274,0.011559939,0.077436025,NA,0.063468654,0.016835238,2.222283198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852x39541,MBA,381,387,398,17,0,1,Urchin,5,35,1616,0.877329193,0.299416416,0.014332453,0.200513336,0.022018831,0.001369004,0.068207844,0.056431445,0.0846985,0,0.07307239,0.001706922,0.177441392,0,0,0,0.000586826,0,0.000204641
874,37504,2002,MONT,NA,NA,SA,0.59137577,F,17.65,110,40,40,40,0,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874x37504,MBA,384,384,384,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,37504,2002,MONT,NA,NA,SA,3.592060233,F,16.1,109,40,40,40,0,0,0,0,0.005088691,NA,0.06373138,0.016988239,0.012577883,0.002560412,0.014330727,7.65E-05,0.114717582,0.108718813,NA,0.280575882,0.006719762,0.004717765,68.46234456,25.99027541,2.260873025,0.277088472,0.011955415,0.080152439,NA,0.054615456,0.014620918,1.917523472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875x37504,MBA,384,384,384,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,37510,2002,MONT,NA,NA,P,0,F,11.15,94,40,40,40,0,0,0,0,0.004824619,NA,0.060313461,0.015038518,0.010186299,0.001991676,0.012896612,7.96E-05,0.147994842,0.109108719,NA,0.280694028,0.006415045,0.004399057,56.91986166,21.79295663,2.14200167,0.262282244,0.010958251,0.072816989,NA,0.04825755,0.011743969,1.627642901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876x37510,MBA,399,399,399,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
877,39743,2008,MONT,NA,NA,AA,9.722108145,F,20,124,20480,320,NA,1,1,0,0,0.005084901,NA,0.063918622,0.017092385,0.012622304,0.002564885,0.014305846,7.64E-05,0.115171946,0.108635948,NA,0.280373043,0.006711926,0.004711757,68.93217314,26.27940164,2.267039745,0.276780968,0.011935632,0.080013389,NA,0.054875153,0.014667399,1.925456755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877x39743,MBA,381,384.25,389,8,0,1,Mussel,1,16,469,0.817174515,0.018014893,2.24E-05,0.898277501,0.017727366,0.000236287,1.24E-07,0.026815241,0.038727732,5.26E-06,1.84E-05,1.42E-06,0,1.62E-05,0.000123407,0,1.38E-05,0,0
878,37888,2003,MONT,NA,NA,A,4.643394935,F,22.5,109,40,640,40,0,1,0,0,0.005123368,NA,0.062716127,0.016465088,0.012533776,0.002598807,0.014538095,7.75E-05,0.110692792,0.109252159,NA,0.281781911,0.006782465,0.004766839,66.48194187,24.4886404,2.229633244,0.279331687,0.012105182,0.081234246,NA,0.053503129,0.01462326,1.894451947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878x37888,MBA,379,381.5,384,5,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,37889,2003,MONT,NA,NA,A,11.64681725,F,21.95,123,40,2560,40,0,1,0,0,0.004663929,NA,0.056036376,0.012212171,0.007002447,0.001232756,0.012428697,9.65E-05,0.216385798,0.102431099,NA,0.288643473,0.006387474,0.003872437,44.72097129,18.81519592,2.02768147,0.221686267,0.008713781,0.058206828,NA,0.038377114,0.007917023,1.226544926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879x37889,MBA,384,411.5,439,55,1,1,Clam,4,29,774,0.864951768,0.145526662,1.09E-02,0.019491546,0.573685492,0.005603461,3.45E-02,0.006666063,0.080194347,0.00E+00,5.28E-03,9.12E-02,0,1.69E-02,0.010092971,0,0.00E+00,0,0
